Order_ID,Order_Date,Segment,Region,City,Category,Sub_Category,Quantity,Sales,Discount,Profit,Shipping_Days
ORD-10403,2023-03-06,Corporate,South,,Office Supplies,Art,1.0,187.73,0.2,3.03,7
ORD-10323,2023-08-06,Consumer,West,Mumbai,Office Supplies,Binders,7.0,1515.75,0.15,89.75,1
ORD-10207,2024-04-20,Home Office,South,Bengaluru,Office Supplies,Binders,6.0,533.65,0.05,62.25,2
ORD-11151,2024-09-27,Consumer,East,Patna,Furniture,Tables,,1447.37,0.4,-226.62,4
ORD-10658,2023-02-04,Consumer,North,Delhi,Office Supplies,Binders,4.0,66.17,0.05,8.54,3
ORD-11113,2025-01-28,Corporate,North,Jaipur,Furniture,Chairs,1.0,678.6,0.2,-34.18,1
ORD-10232,2025-06-30,Home Office,South,Bengaluru,Technology,Phones,6.0,3024.36,0.1,451.49,5
ORD-10008,2024-05-23,Corporate,West,Mumbai,Office Supplies,Paper,2.0,415.8,0.1,31.56,1
ORD-11014,2024-09-06,Corporate,West,Pune,Technology,Machines,5.0,4288.41,0.1,560.63,5
ORD-10159,2023-06-22,Home Office,West,Ahmedabad,Technology,Accessories,1.0,774.39,0.0,165.78,6
ORD-10036,2024-06-22,Corporate,West,Pune,Technology,Machines,6.0,980.67,0.0,211.06,5
ORD-10452,2023-01-12,Consumer,North,Jaipur,Furniture,Bookcases,6.0,855.92,0.1,32.74,7
ORD-10651,2023-03-14,Consumer,West,Surat,Furniture,Tables,4.0,1513.15,0.0,172.73,1
ORD-10253,2023-11-14,Consumer,South,Chennai,Furniture,Tables,8.0,4536.73,0.1,529.89,2
ORD-10303,2023-06-26,Consumer,East,Guwahati,Furniture,Tables,5.0,865.7,0.4,-66.75,7
ORD-10896,2023-06-29,Home Office,East,Kolkata,Technology,Accessories,8.0,7240.62,0.05,1564.62,2
ORD-11065,2024-01-14,Corporate,North,Jaipur,Office Supplies,Storage,3.0,129.91,0.4,-0.04,5
ORD-10880,2024-03-28,Consumer,South,Kochi,Furniture,Tables,6.0,2236.95,0.05,203.41,3
ORD-11149,2024-08-16,Home Office,South,Hyderabad,Office Supplies,Binders,6.0,1387.37,0.1,100.43,6
ORD-10623,2024-07-26,Corporate,North,Chandigarh,Technology,Phones,5.0,1339.14,0.15,133.73,2
ORD-10345,2024-02-27,Corporate,South,Hyderabad,Technology,Phones,2.0,1254.06,0.1,221.74,6
ORD-11047,2025-04-27,Consumer,East,Patna,Technology,Phones,5.0,2953.77,0.4,-84.25,5
ORD-10262,2024-04-21,Corporate,West,Ahmedabad,Office Supplies,Art,6.0,781.28,0.2,23.99,6
ORD-10150,2024-07-12,Corporate,East,Patna,Office Supplies,Paper,7.0,115.83,0.05,16.57,5
ORD-10472,2023-09-05,Corporate,North,Delhi,Technology,Machines,1.0,370.87,0.1,47.1,5
ORD-10640,2024-05-05,Consumer,East,Guwahati,Technology,Accessories,1.0,538.2,0.15,45.44,6
ORD-10974,2024-07-20,Home Office,East,Guwahati,Office Supplies,Art,1.0,133.16,0.3,6.98,4
ORD-11146,2024-08-22,Home Office,South,Kochi,Office Supplies,Storage,3.0,564.3,0.4,-78.67,1
ORD-10550,2023-05-07,Consumer,East,Patna,Furniture,Tables,3.0,699.82,0.05,56.04,3
ORD-10928,2024-08-14,Corporate,West,Mumbai,Technology,Accessories,5.0,3065.79,0.2,310.59,7
ORD-10488,2023-07-16,Home Office,East,Kolkata,Office Supplies,Art,2.0,166.96,0.3,-10.15,5
ORD-11097,2023-10-23,Home Office,East,,Technology,Machines,7.0,899.56,0.05,147.92,2
ORD-10146,2023-02-24,Home Office,West,Pune,Technology,Machines,3.0,2056.54,0.15,138.4,6
ORD-10402,2025-05-03,Consumer,South,Chennai,Furniture,Chairs,7.0,3193.89,0.15,-44.69,1
ORD-10954,2023-07-09,Home Office,East,Bhubaneswar,Technology,Accessories,8.0,703.32,0.05,105.1,7
ORD-11141,2024-05-12,Corporate,South,Kochi,Technology,Accessories,5.0,1287.55,0.0,227.79,2
ORD-10659,2024-02-24,Consumer,East,Guwahati,Technology,Accessories,6.0,3618.39,0.2,335.7,6
ORD-10463,2024-07-26,Consumer,West,Surat,Furniture,Tables,8.0,1265.91,0.0,162.24,6
ORD-10186,2025-03-15,Consumer,North,Lucknow,Office Supplies,Art,4.0,657.26,0.2,44.09,1
ORD-10608,2023-04-15,Corporate,North,Lucknow,Technology,Machines,2.0,1479.62,0.15,124.54,7
ORD-10143,2023-06-19,Consumer,East,Patna,Technology,Accessories,4.0,1858.75,0.0,284.48,7
ORD-10751,2025-06-23,Corporate,West,Pune,Furniture,Bookcases,7.0,4155.09,0.4,-424.1,4
ORD-10981,2023-01-14,Corporate,East,Kolkata,Furniture,Tables,3.0,241.2,0.3,-8.86,3
ORD-10197,2024-09-10,Home Office,West,Surat,Technology,Phones,3.0,1615.24,0.15,141.87,3
ORD-10883,2023-10-01,Consumer,North,Lucknow,Office Supplies,Art,8.0,1464.87,0.15,115.84,6
ORD-10279,2025-04-12,Corporate,South,Hyderabad,Office Supplies,Binders,4.0,513.94,0.05,66.04,2
ORD-10293,2023-03-16,Corporate,East,Patna,Office Supplies,Paper,4.0,735.05,0.2,32.42,5
ORD-11105,2023-04-11,Consumer,West,Ahmedabad,Office Supplies,Binders,1.0,140.18,0.1,10.67,4
ORD-10400,2024-12-28,Consumer,West,Pune,Office Supplies,Storage,3.0,391.07,0.15,44.82,7
ORD-10122,2025-02-24,Corporate,South,Hyderabad,Technology,Phones,1.0,763.78,0.2,75.2,5
ORD-10202,2023-02-11,Consumer,West,Ahmedabad,Technology,Accessories,6.0,2353.23,0.0,486.34,5
ORD-10835,2024-01-18,Consumer,East,Bhubaneswar,Office Supplies,Paper,8.0,211.89,0.15,16.94,7
ORD-10246,2023-09-20,Consumer,East,Kolkata,Office Supplies,Binders,8.0,1278.43,0.3,-99.65,7
ORD-11156,2024-08-13,Home Office,South,Chennai,Office Supplies,Binders,5.0,509.2,0.15,18.77,5
ORD-10384,2024-01-16,Consumer,West,Ahmedabad,Technology,Phones,8.0,5558.07,0.05,911.44,3
ORD-10854,2025-01-21,Consumer,West,Pune,Office Supplies,Art,2.0,140.55,0.15,13.53,2
ORD-10219,2023-02-20,Corporate,East,Bhubaneswar,Technology,Accessories,3.0,1169.61,0.1,135.31,2
ORD-10641,2024-03-13,Consumer,South,Bengaluru,Office Supplies,Binders,8.0,315.14,0.15,30.03,7
ORD-10001,2025-03-20,Consumer,South,Kochi,Furniture,Chairs,8.0,4142.27,0.1,311.21,6
ORD-10112,2025-03-09,Home Office,East,Patna,Furniture,Chairs,6.0,2657.81,0.4,-586.07,5
ORD-10698,2024-08-25,Consumer,West,Ahmedabad,Furniture,Bookcases,6.0,4370.07,0.15,89.75,6
ORD-10951,2025-04-20,Home Office,West,Ahmedabad,Office Supplies,Paper,7.0,1696.18,0.4,36.36,7
ORD-10240,2025-03-20,Corporate,South,Hyderabad,Technology,Phones,4.0,2572.04,0.05,354.71,2
ORD-10441,2025-04-15,Home Office,West,Mumbai,Technology,Machines,1.0,270.94,0.0,64.14,2
ORD-10663,2023-09-11,Consumer,East,Patna,Furniture,Tables,6.0,2304.09,0.05,327.2,5
ORD-11112,2024-06-07,Consumer,North,Lucknow,Technology,Machines,8.0,1152.3,0.15,100.26,6
ORD-10317,2023-04-13,Corporate,East,Kolkata,Office Supplies,Binders,1.0,81.25,0.1,3.42,3
ORD-10648,2024-01-26,Home Office,South,Chennai,Furniture,Tables,7.0,2668.86,0.2,99.45,1
ORD-10709,2025-06-01,Consumer,West,Pune,Office Supplies,Paper,4.0,128.82,0.3,3.65,5
ORD-10972,2025-01-22,Corporate,East,Guwahati,Office Supplies,Storage,3.0,182.85,0.3,1.7,4
ORD-10627,2023-01-13,Corporate,North,Chandigarh,Furniture,Tables,8.0,4985.84,0.2,-60.6,4
ORD-10632,2025-03-25,Home Office,East,Kolkata,Office Supplies,Art,5.0,233.29,0.3,-14.07,4
ORD-11188,2024-06-18,Consumer,North,Delhi,Furniture,Chairs,1.0,378.22,0.0,62.17,2
ORD-10411,2024-12-06,Corporate,South,Chennai,Office Supplies,Paper,4.0,395.49,0.15,29.89,2
ORD-10795,2024-10-13,Consumer,East,Guwahati,Office Supplies,Storage,1.0,82.04,0.4,-14.2,3
ORD-10645,2024-11-30,Home Office,North,,Office Supplies,Paper,5.0,898.26,0.1,12.23,6
ORD-11012,2024-08-11,Home Office,East,Patna,Furniture,Chairs,3.0,231.61,0.2,-1.69,26
ORD-10556,2023-08-09,Corporate,West,Pune,Office Supplies,Storage,6.0,384.2,0.15,18.84,2
ORD-10681,2023-10-24,Home Office,South,Bengaluru,Office Supplies,Paper,1.0,230.09,0.15,13.24,1
ORD-10577,2024-03-01,Corporate,South,Chennai,Office Supplies,Paper,3.0,43.49,0.0,8.37,7
ORD-10524,2024-10-03,Home Office,South,Chennai,Office Supplies,Binders,3.0,294.05,0.05,49.27,4
ORD-11059,2024-08-23,Home Office,North,Chandigarh,Office Supplies,Binders,6.0,1297.71,0.3,-33.55,1
ORD-10540,2023-10-30,Consumer,East,Patna,Office Supplies,Paper,3.0,706.12,0.1,60.0,2
ORD-10748,2023-10-17,Home Office,North,Delhi,Office Supplies,Paper,8.0,1062.25,0.05,141.66,7
ORD-10765,2024-12-27,Consumer,West,Ahmedabad,Office Supplies,Art,1.0,133.95,0.1,10.31,5
ORD-10484,2025-06-06,Corporate,West,Pune,Technology,Phones,1.0,742.14,0.15,88.77,5
ORD-10095,2024-07-13,Home Office,South,Chennai,Technology,Phones,3.0,1041.82,0.3,-20.32,7
ORD-11020,2024-01-04,Corporate,South,Bengaluru,Office Supplies,Storage,5.0,1178.24,0.0,203.53,5
ORD-10563,2024-06-27,Consumer,North,Lucknow,Office Supplies,Paper,8.0,1866.23,0.2,74.87,7
ORD-10742,2024-10-07,Corporate,East,Bhubaneswar,Furniture,Bookcases,1.0,444.58,0.05,25.26,6
ORD-10863,2023-07-05,Consumer,West,Pune,Furniture,Chairs,4.0,2186.88,0.2,58.27,1
ORD-10891,2023-11-07,Consumer,West,Ahmedabad,Furniture,Tables,7.0,4728.59,0.0,448.48,7
ORD-11038,2023-07-25,Consumer,West,Ahmedabad,Furniture,Tables,3.0,1979.99,0.2,36.5,6
ORD-10206,2023-05-21,Home Office,South,,Furniture,Tables,5.0,2327.2,0.2,-22.56,4
ORD-10392,2024-06-12,Home Office,North,Lucknow,Furniture,Bookcases,6.0,1145.23,0.05,102.41,5
ORD-10794,2024-02-06,Corporate,North,Chandigarh,Technology,Phones,1.0,359.67,0.0,68.03,1
ORD-10870,2023-06-02,Home Office,North,Chandigarh,Technology,Accessories,6.0,2758.82,0.1,471.33,1
ORD-10397,2023-06-27,Home Office,West,Ahmedabad,Office Supplies,Storage,1.0,238.03,0.05,26.29,1
ORD-10766,2023-03-14,Home Office,East,Bhubaneswar,Office Supplies,Art,1.0,237.67,0.1,23.1,3
ORD-11116,2023-02-28,Consumer,North,Jaipur,Technology,Machines,6.0,4837.97,0.0,769.19,1
ORD-11028,2023-12-09,Home Office,North,Delhi,Technology,Accessories,5.0,1442.56,0.05,275.49,4
ORD-10642,2023-12-19,Consumer,East,Patna,Office Supplies,Paper,4.0,184.68,0.0,28.79,2
ORD-10612,2023-09-30,Home Office,East,Patna,Office Supplies,Art,8.0,752.19,0.15,38.02,7
ORD-10960,2024-02-02,Corporate,West,Mumbai,Technology,Phones,5.0,3921.59,0.15,666.09,2
ORD-10725,2024-01-20,Home Office,West,Mumbai,Office Supplies,Art,7.0,1661.48,0.2,20.47,6
ORD-10683,2023-07-07,Home Office,North,Delhi,Office Supplies,Paper,1.0,154.72,0.2,13.02,2
ORD-10098,2023-04-21,Corporate,North,Lucknow,Office Supplies,Binders,4.0,792.35,0.05,88.57,1
ORD-10804,2023-05-10,Corporate,North,Delhi,Office Supplies,Art,2.0,277.9,0.4,-38.97,5
ORD-10406,2024-05-29,Consumer,North,Delhi,Furniture,Bookcases,3.0,698.48,0.1,25.52,6
ORD-10502,2025-04-15,Consumer,East,Patna,Office Supplies,Paper,8.0,1372.43,0.3,-92.35,4
ORD-11071,2023-04-05,Corporate,East,Kolkata,Office Supplies,Binders,7.0,1258.43,0.1,172.34,4
ORD-11056,2023-01-13,Home Office,West,Surat,Technology,Machines,6.0,2558.58,0.4,-401.64,4
ORD-10929,2023-06-25,Consumer,East,Bhubaneswar,Office Supplies,Binders,5.0,1049.25,0.2,15.07,1
ORD-10779,2024-09-22,Home Office,South,Hyderabad,Technology,Phones,1.0,226.41,0.1,30.95,2
ORD-10200,2024-02-08,Corporate,East,Guwahati,Furniture,Tables,6.0,693.44,0.3,-14.94,3
ORD-10134,2024-06-21,Home Office,West,Surat,Office Supplies,Binders,1.0,93.45,0.1,8.35,6
ORD-11051,2023-03-26,Consumer,North,Lucknow,Furniture,Chairs,8.0,1330.63,0.2,-21.31,7
ORD-10040,2024-10-16,Corporate,North,Jaipur,Office Supplies,Paper,1.0,211.01,0.3,-19.32,1
ORD-11017,2024-03-28,Consumer,East,Kolkata,Technology,Machines,8.0,2267.95,0.0,372.3,2
ORD-10230,2024-05-29,Corporate,North,Jaipur,Technology,Machines,3.0,1747.25,0.15,130.06,3
ORD-10378,2023-09-19,Corporate,South,Bengaluru,Furniture,Bookcases,6.0,859.61,0.05,68.59,2
ORD-10288,2023-06-09,Home Office,West,Pune,Office Supplies,Binders,5.0,927.29,0.2,62.15,7
ORD-10418,2024-02-07,Consumer,West,Pune,Technology,Accessories,5.0,2561.21,,429.81,1
ORD-10391,2023-04-02,Home Office,East,Patna,Office Supplies,Binders,4.0,901.2,0.4,-7.4,7
ORD-10592,2024-12-27,Home Office,North,Delhi,Furniture,Tables,1.0,540.76,0.15,0.17,7
ORD-11086,2023-01-17,Corporate,South,,Office Supplies,Art,7.0,1615.45,0.3,-24.64,3
ORD-10647,2023-01-09,Home Office,East,Patna,Furniture,Chairs,5.0,3297.18,0.15,-25.39,7
ORD-10520,2023-07-27,Consumer,East,Kolkata,Office Supplies,Binders,6.0,443.95,0.05,75.6,5
ORD-10064,2023-09-20,Corporate,South,Kochi,Office Supplies,Art,2.0,400.11,0.1,35.22,7
ORD-10014,2023-01-21,Home Office,South,Chennai,Office Supplies,Paper,3.0,716.34,0.2,88.32,4
ORD-11064,2024-03-17,Home Office,West,Mumbai,Technology,Machines,4.0,3143.71,0.05,504.14,7
ORD-10492,2023-11-14,Home Office,South,Bengaluru,Office Supplies,Storage,3.0,232.25,0.3,-17.39,3
ORD-10379,2024-06-08,Home Office,North,Lucknow,Technology,Phones,2.0,1171.96,0.15,138.43,3
ORD-10187,2024-08-12,Home Office,North,,Office Supplies,Art,3.0,129.85,0.3,1.58,1
ORD-10763,2025-02-10,Home Office,South,Bengaluru,Office Supplies,Paper,8.0,849.81,0.3,53.94,6
ORD-10216,2023-04-30,Corporate,North,Lucknow,Furniture,Bookcases,1.0,105.54,0.05,7.48,1
ORD-10791,2024-02-25,Home Office,South,Hyderabad,Technology,Phones,3.0,2611.24,0.3,142.33,3
ORD-11076,2023-12-21,Home Office,East,Bhubaneswar,Technology,Machines,7.0,875.51,0.2,31.67,3
ORD-10878,2025-04-01,Consumer,North,Chandigarh,Technology,Phones,6.0,2755.09,0.15,277.02,4
ORD-10337,2024-09-06,Consumer,North,Chandigarh,Technology,Phones,1.0,151.15,0.2,14.52,6
ORD-10719,2024-12-26,Consumer,North,Delhi,Office Supplies,Paper,8.0,841.92,0.1,64.3,3
ORD-10295,2024-02-10,Consumer,South,Chennai,Office Supplies,Art,2.0,85.97,0.3,-3.3,4
ORD-11016,2024-05-02,Consumer,North,Lucknow,Office Supplies,Art,,470.07,0.15,36.31,4
ORD-10455,2024-12-26,Corporate,North,Jaipur,Office Supplies,Paper,,136.41,0.0,23.96,6
ORD-10815,2023-08-27,Home Office,South,Kochi,Office Supplies,Storage,3.0,241.88,0.0,41.0,5
ORD-10269,2024-10-24,Consumer,North,Lucknow,Office Supplies,Storage,6.0,1140.94,0.15,72.68,5
ORD-10995,2024-08-04,Consumer,East,Guwahati,Technology,Phones,1.0,141.6,0.4,-9.42,6
ORD-10201,2024-05-25,Consumer,East,Guwahati,Technology,Machines,2.0,1326.17,0.15,39.26,4
ORD-10161,2023-09-10,Consumer,East,Bhubaneswar,Technology,Accessories,4.0,3100.34,0.2,185.97,3
ORD-10729,2024-10-09,Home Office,East,Bhubaneswar,Furniture,Bookcases,7.0,3896.83,0.2,-280.93,1
ORD-10401,2024-05-15,Home Office,South,Chennai,Technology,Phones,6.0,4989.41,0.15,439.06,4
ORD-10702,2024-05-23,Corporate,North,Lucknow,Office Supplies,Art,3.0,366.89,0.0,72.45,1
ORD-11129,2024-05-18,Home Office,South,Hyderabad,Technology,Phones,3.0,940.87,0.0,213.88,4
ORD-10565,2023-09-21,Home Office,East,Kolkata,Office Supplies,Art,2.0,145.47,0.0,26.54,25
ORD-11021,2023-02-28,Consumer,West,Pune,Technology,Phones,6.0,5313.09,0.1,532.56,2
ORD-11025,2025-05-03,Corporate,East,Kolkata,Furniture,Bookcases,1.0,241.46,0.0,31.41,4
ORD-11104,2024-01-07,Corporate,South,Kochi,Technology,Machines,1.0,751.58,0.0,176.1,3
ORD-10205,2023-02-25,Corporate,North,Chandigarh,Office Supplies,Storage,8.0,2076.25,0.15,51.66,5
ORD-10034,2024-07-31,Home Office,North,Jaipur,Furniture,Bookcases,7.0,1831.5,0.05,144.39,5
ORD-10775,2024-03-12,Consumer,South,Chennai,Furniture,Tables,8.0,709.5,0.2,-9.19,2
ORD-10508,2025-03-12,Corporate,West,Mumbai,Technology,Phones,1.0,399.55,0.1,45.06,1
ORD-10865,2023-09-18,Corporate,North,Delhi,Office Supplies,Paper,5.0,819.61,0.0,79.97,7
ORD-10091,2024-07-27,Corporate,North,Jaipur,Technology,Accessories,6.0,679.23,0.1,84.15,3
ORD-10897,2025-04-06,Corporate,South,Kochi,Technology,Accessories,1.0,385.61,0.1,40.18,6
ORD-10564,2024-08-15,Consumer,West,Mumbai,Office Supplies,Binders,1.0,160.9,0.2,16.03,6
ORD-10776,2023-07-17,Corporate,West,Surat,Technology,Phones,2.0,1517.02,0.3,-5.57,2
ORD-10241,2023-10-13,Home Office,South,Bengaluru,Technology,Machines,1.0,584.53,0.0,101.76,4
ORD-10013,2023-10-01,Home Office,South,Kochi,Technology,Phones,4.0,1252.44,0.0,230.46,5
ORD-10315,2023-03-05,Consumer,East,Bhubaneswar,Technology,Machines,8.0,1410.16,0.15,103.84,6
ORD-10600,2025-06-28,Home Office,South,Kochi,Office Supplies,Binders,2.0,59.15,0.2,5.59,7
ORD-10387,2023-08-05,Corporate,South,Hyderabad,Technology,Machines,1.0,414.95,0.15,53.85,1
ORD-10166,2023-09-02,Consumer,North,Delhi,Furniture,Chairs,6.0,3042.07,0.1,202.3,2
ORD-10840,2024-05-25,Corporate,North,,Office Supplies,Binders,8.0,1683.55,0.0,246.91,2
ORD-10020,2023-04-22,Consumer,North,Lucknow,Technology,Machines,1.0,682.3,0.0,117.58,7
ORD-10646,2024-01-21,Consumer,North,Jaipur,Technology,Accessories,7.0,1100.63,0.0,196.25,1
ORD-11154,2023-08-26,Corporate,South,Kochi,Office Supplies,Binders,3.0,697.27,0.2,27.11,1
ORD-10831,2024-06-05,Corporate,South,Hyderabad,Office Supplies,Art,8.0,2188.89,0.0,312.78,3
ORD-10562,2025-04-26,Consumer,East,Kolkata,Office Supplies,Storage,3.0,447.39,0.1,38.6,6
ORD-11187,2025-06-17,Home Office,East,Patna,Furniture,Tables,8.0,5955.12,0.2,-118.61,1
ORD-10686,2023-04-23,Consumer,East,Guwahati,Technology,Accessories,4.0,2249.38,0.2,-12.9,6
ORD-10957,2023-05-10,Corporate,South,Kochi,Office Supplies,Binders,3.0,385.35,0.1,36.96,5
ORD-10189,2024-11-16,Corporate,East,Kolkata,Office Supplies,Binders,5.0,224.41,0.15,7.88,3
ORD-10975,2025-05-25,Corporate,West,Mumbai,Office Supplies,Paper,4.0,209.57,0.0,32.61,1
ORD-10699,2024-10-17,Home Office,West,Surat,Office Supplies,Paper,4.0,400.47,0.0,67.67,6
ORD-10510,2023-09-12,Home Office,East,Kolkata,Technology,Accessories,5.0,2758.56,0.05,498.82,5
ORD-11082,2025-03-03,Consumer,South,Bengaluru,Furniture,Tables,3.0,1344.79,0.0,165.95,4
ORD-10474,2023-04-22,Home Office,West,Mumbai,Office Supplies,Storage,8.0,281.45,0.1,30.66,6
ORD-10856,2024-06-07,Home Office,East,Kolkata,Furniture,Tables,6.0,3900.7,0.4,-884.41,2
ORD-10747,2023-09-24,Home Office,West,Ahmedabad,Office Supplies,Storage,4.0,645.5,0.15,52.9,7
ORD-10252,2024-06-27,Corporate,East,Patna,Furniture,Chairs,5.0,3050.53,0.3,-507.47,6
ORD-10021,2025-06-03,Consumer,West,Pune,Office Supplies,Paper,5.0,190.21,0.05,30.62,4
ORD-10459,2024-01-24,Home Office,North,Jaipur,Furniture,Chairs,3.0,409.62,0.0,53.2,2
ORD-11184,2023-07-05,Home Office,West,Pune,Office Supplies,Paper,1.0,23.9,0.0,3.96,6
ORD-10276,2023-09-21,Home Office,East,Patna,Furniture,Tables,1.0,187.58,0.1,7.06,2
ORD-10955,2023-07-02,Corporate,East,Bhubaneswar,Furniture,Tables,2.0,371.25,0.15,7.72,7
ORD-10385,2024-11-05,Consumer,North,Delhi,Furniture,Tables,2.0,274.35,0.15,1.46,3
ORD-10805,2024-07-09,Corporate,South,Chennai,Office Supplies,Paper,3.0,487.11,0.4,-14.3,4
ORD-10343,2023-10-13,Corporate,South,Bengaluru,Furniture,Chairs,2.0,390.21,0.4,-21.84,5
ORD-10769,2023-03-16,Home Office,West,Pune,Office Supplies,Storage,3.0,711.46,0.05,120.38,3
ORD-10130,2023-10-20,Corporate,North,Delhi,Office Supplies,Binders,2.0,167.39,0.1,22.86,6
ORD-10871,2025-06-25,Home Office,South,Bengaluru,Technology,Accessories,6.0,2653.48,0.05,588.81,3
ORD-11123,2023-04-16,Home Office,East,Kolkata,Technology,Machines,2.0,1266.09,0.1,165.02,6
ORD-10087,2023-05-17,Corporate,East,,Furniture,Tables,4.0,2108.46,0.15,-50.84,4
ORD-10330,2025-06-27,Consumer,North,Chandigarh,Technology,Phones,4.0,580.69,0.15,62.52,3
ORD-10466,2023-08-04,Home Office,North,Chandigarh,Office Supplies,Storage,4.0,305.23,0.0,52.11,4
ORD-10121,2023-11-05,Corporate,North,Jaipur,Furniture,Chairs,1.0,79.74,0.1,3.14,6
ORD-11044,2023-07-29,Corporate,South,Bengaluru,Office Supplies,Storage,7.0,1421.58,0.05,238.51,1
ORD-11095,2023-06-19,Corporate,South,Kochi,Technology,Accessories,7.0,3104.33,0.0,590.93,3
ORD-11130,2023-06-18,Corporate,East,Kolkata,Office Supplies,Art,5.0,798.63,0.3,-27.02,4
ORD-10860,2024-09-01,Home Office,South,Hyderabad,Office Supplies,Storage,2.0,378.46,0.4,-55.36,6
ORD-11126,2023-02-01,Consumer,North,Chandigarh,Technology,Phones,6.0,1505.55,0.4,-106.88,1
